3353,JM53,,,,,,,,JB,845178.015,818266.782,22.3033330,114.2633330,Open marine water,"1982-06-04 00:00:00",N,N,2,4,194,,194,EWP5,"2004-05-14 00:00:00",1,845178.015,818266.782
3354,JM54,,,,,,,,JB,846467.591,815868.216,22.2816660,114.2758330,Open marine water,"1981-04-30 00:00:00",N,N,2,4,195,,195,EWP5,"2004-05-14 00:00:00",1,846467.591,815868.216
3355,JM55,,,,,,,,JB,844318.323,820333.456,22.3220000,114.2550000,Open marine water,"1981-04-30 00:00:00",N,N,2,4,196,,196,EWP5,"2004-05-14 00:00:00",1,844318.323,820333.456
3356,JM56,,,,,,,,JB,844627.814,819558.454,22.3150000,114.2580000,Open marine water,"1981-04-30 00:00:00",N,N,2,4,197,,197,EWP5,"2004-05-14 00:00:00",1,844627.814,819558.454
3357,JM57,,,,,,,,JB,844662.420,818986.296,22.3098330,114.2583330,Open marine water,"1981-04-30 00:00:00",N,N,2,4,198,,198,EWP5,"2004-05-14 00:00:00",1,844662.420,818986.296
3358,JM58,,,,,,,,JB,844799.972,818801.881,22.3081670,114.2596670,Open marine water,"1981-04-30 00:00:00",N,N,2,4,199,,199,EWP5,"2004-05-14 00:00:00",1,844799.972,818801.881
3359,JM59,,,,,,,,JB,844714.093,818691.100,22.3071670,114.2588330,Open marine water,"1981-04-30 00:00:00",N,N,2,4,200,,200,EWP5,"2004-05-14 00:00:00",1,844714.093,818691.100
3360,JM60,,,,,,,,JB,844970.756,788257.607,22.0323330,114.2611670,Open marine water,"1981-04-30 00:00:00",N,N,2,4,201,,201,EWP5,"2004-05-14 00:00:00",1,844970.756,788257.607
3361,JM61,,,,,,,,JB,844594.125,818340.336,22.3040000,114.2576670,Open marine water,"1981-04-30 00:00:00",N,N,2,4,202,,202,EWP5,"2004-05-14 00:00:00",1,844594.125,818340.336
3362,JM62,,,,,,,,JB,844594.681,817251.466,22.2941670,114.2576670,Open marine water,"1981-04-30 00:00:00",N,N,2,4,203,,203,EWP5,"2004-05-14 00:00:00",1,844594.681,817251.466
3363,JM63,,,,,,,,JB,844954.632,818617.364,22.3065000,114.2611670,Open marine water,"1978-05-17 00:00:00",N,N,2,4,204,,204,EWP5,"2004-05-14 00:00:00",1,844954.632,818617.364
3401,DM1,DS1,DM1,DS1,,,,2,Dim,819171.849,839626.059,22.4961500,114.0107330,Open marine water,"1972-03-03 00:00:00",Y,Y,3,5,1,318,1,EWP5,"2004-05-14 00:00:00",1,819173.207,839626.525
3402,DM2,,,,,,,2,Dim,817295.458,840892.510,22.5075670,113.9924830,Open marine water,"1976-05-20 00:00:00",Y,Y,3,5,2,,2,EWP5,"2004-05-14 00:00:00",1,817296.811,840893.087
3403,DM3,DS2,,,,,,3,Dim,813864.133,837475.321,22.4766670,113.9591830,Open marine water,"1976-05-20 00:00:00",Y,Y,3,5,3,319,3,EWP5,"2004-05-14 00:00:00",1,813865.269,837475.934
3404,DM4,DS3,,,,,,4,Dom,811091.852,835144.878,22.4555830,113.9322830,Open marine water,"1972-03-03 00:00:00",Y,Y,3,5,4,320,4,EWP5,"2004-05-14 00:00:00",1,811092.818,835145.454
3405,DM5,DS4,DM5,DS4,DS4,,,8,Dom,806712.612,831878.494,22.4260170,113.8898000,Open marine water,"1991-03-22 00:00:00",Y,Y,3,5,248,349,248,EWP5,"2004-05-14 00:00:00",1,806713.342,831879.209
3451,DM51,,,,,,,,DB,819268.545,838945.370,22.4900000,114.0116670,Open marine water,"1976-05-20 00:00:00",N,N,2,5,141,,141,EWP5,"2004-05-14 00:00:00",1,819268.545,838945.370
3501,MM1,MS1,,,,,,6,Mom,842539.640,845551.537,22.5497330,114.2378500,Open marine water,"1991-01-29 00:00:00",Y,Y,3,6,12,336,12,EWP5,"2004-05-14 00:00:00",1,842541.738,845551.421
3502,MM2,MS2,,,,,,11,M2c,846615.047,844893.006,22.5437670,114.2774670,Open marine water,"1991-01-29 00:00:00",Y,Y,3,6,13,339,13,EWP5,"2004-05-14 00:00:00",1,846617.252,844892.838
3503,MM3,MS3,,,,,,16,Mom,849985.502,846903.695,22.5619000,114.3102500,Open marine water,"1991-01-29 00:00:00",Y,Y,3,6,14,337,14,EWP5,"2004-05-14 00:00:00",1,849987.793,846903.432
3504,MM4,MS4,,,,,,18,Mom,854901.595,847098.974,22.5636170,114.3580500,Open marine water,"1991-01-29 00:00:00",Y,Y,3,6,15,340,15,EWP5,"2004-05-14 00:00:00",1,854904.620,847097.952
3505,MM5,MS5,,,,,,20,Mom,858594.039,842334.764,22.5205500,114.3938830,Open marine water,"1991-01-29 00:00:00",Y,Y,3,6,16,338,16,EWP5,"2004-05-14 00:00:00",1,858597.025,842334.849
3506,MM6,MS6,,,,,,12,M2c,854082.341,835132.795,22.4555670,114.3499500,Open marine water,"1991-01-30 00:00:00",Y,Y,3,6,17,341,17,EWP5,"2004-05-14 00:00:00",1,854084.475,835132.251
3507,MM7,MS7,,,,,,13,M2c,848632.999,842648.366,22.5234830,114.2970670,Open marine water,"1991-01-29 00:00:00",Y,Y,3,6,18,342,18,EWP5,"2004-05-14 00:00:00",1,848635.196,842648.030
3508,MM8,MS8,,,,,,31,Mom,851275.602,806868.381,22.2003500,114.3224170,Open marine water,"1991-02-04 00:00:00",Y,Y,3,6,19,329,19,EWP5,"2004-05-14 00:00:00",1,851277.064,806867.386
3509,MM9,MS9,,,,,,,Mom,859272.053,810713.887,22.2350000,114.4000000,Open marine water,"1991-02-04 00:00:00",N,N,2,6,20,330,20,EWP5,"2004-05-14 00:00:00",1,859272.053,810713.887
3510,MM10,MS10,,,,,,,Mom,869200.920,812207.863,22.2483330,114.4963330,Open marine water,"1991-02-04 00:00:00",N,N,2,6,21,332,21,EWP5,"2004-05-14 00:00:00",1,869200.920,812207.863
3511,MM11,MS11,,,,,,,Mom,867909.355,805136.572,22.1845000,114.4836670,Open marine water,"1991-02-04 00:00:00",N,N,2,6,22,333,22,EWP5,"2004-05-14 00:00:00",1,867909.355,805136.572
3512,MM12,MS12,,,,,,,Mom,859423.101,801393.822,22.1508330,114.4013330,Open marine water,"1991-02-04 00:00:00",N,N,2,6,23,331,23,EWP5,"2004-05-14 00:00:00",1,859423.101,801393.822
3513,MM13,MS13,MM13,MS13,,,,28,Mom,864291.182,808693.111,22.2166670,114.4486670,Open marine water,"1991-02-04 00:00:00",Y,Y,3,6,24,334,24,EWP5,"2004-05-14 00:00:00",1,864293.195,808691.826
3514,MM14,MS14,,,MS14,,,25,Mom,864276.058,817108.939,22.2926670,114.4486670,Open marine water,"1994-05-16 00:00:00",Y,Y,3,6,25,351,25,EWP5,"2004-05-14 00:00:00",1,864278.217,817107.799
3515,MM15,MS15,,,,,,24,Mom,864260.884,825524.845,22.3686670,114.4486670,Open marine water,"1994-03-21 00:00:00",Y,Y,3,6,26,352,26,EWP5,"2004-05-14 00:00:00",1,864263.190,825523.851
3516,MM16,MS16,,,,,,22,Mom,864245.696,833922.373,22.4445000,114.4486670,Open marine water,"1994-03-21 00:00:00",Y,Y,3,6,253,353,253,EWP5,"2004-05-14 00:00:00",1,864248.148,833921.489
3517,MM17,MS17,,,,,,17,Mom,854012.795,840407.500,22.5032000,114.3493330,Open marine water,"1976-10-12 00:00:00",Y,Y,3,6,254,273,254,EWP5,"2004-05-14 00:00:00",1,854015.005,840407.012
3518,MM18,MS18,,,,,,,Mom,857968.620,807674.238,22.2075670,114.3873170,Open marine water,"1997-09-10 00:00:00",N,N,2,6,355,356,355,EWP5,"2004-05-14 00:00:00",1,857968.620,807674.238
3519,MM19,,,,,,,28,Mom,851382.057,814066.177,22.2653500,114.3235170,Open marine water,,Y,N,3,6,402,402,402,EWP5,"2004-05-14 00:00:00",1,851383.683,814065.305
3548,PM10,PS7,,,,,,,MB,853277.269,819442.246,22.3138890,114.3419440,Open marine water,"1988-01-04 00:00:00",N,N,2,6,43,309,43,EWP5,"2004-05-14 00:00:00",1,853277.269,819442.246
3549,ZM1,,,,,,,,MB,847022.050,808763.105,22.2175000,114.2811670,Open marine water,"1990-01-05 00:00:00",N,N,2,6,95,,95,EWP5,"2004-05-14 00:00:00",1,847022.050,808763.105
3550,ZM2,,,,,,,,MB,849930.963,803173.179,22.1670000,114.3093330,Open marine water,"1990-01-05 00:00:00",N,N,2,6,96,,96,EWP5,"2004-05-14 00:00:00",1,849930.963,803173.179
3551,ZM3,,,,,,,,MB,850993.345,807012.963,22.2016670,114.3196670,Open marine water,,N,N,2,6,97,,97,EWP5,"2004-05-14 00:00:00",1,850993.345,807012.963
3552,ZM4,,,,,,,,MB,855079.399,810689.892,22.2348330,114.3593330,Open marine water,,N,N,2,6,98,,98,EWP5,"2004-05-14 00:00:00",1,855079.399,810689.892
3553,ZM5,,,,,,,,MB,857751.886,816617.668,22.2883330,114.3853330,Open marine water,"1992-05-25 00:00:00",N,N,2,6,99,,99,EWP5,"2004-05-14 00:00:00",1,857751.886,816617.668
3554,ZM6,,,,,,,,MB,864574.931,824010.948,22.3550000,114.4516670,Open marine water,,N,N,2,6,100,,100,EWP5,"2004-05-14 00:00:00",1,864574.931,824010.948
3555,ZM7,,,,,,,,MB,864915.052,816352.161,22.2858330,114.4548330,Open marine water,,N,N,2,6,101,,101,EWP5,"2004-05-14 00:00:00",1,864915.052,816352.161
3556,ZM8,,,,,,,,MB,862051.045,813578.811,22.2608330,114.4270000,Open marine water,,N,N,2,6,102,,102,EWP5,"2004-05-14 00:00:00",1,862051.045,813578.811
3557,ZM9,,,,,,,,MB,859272.053,810713.887,22.2350000,114.4000000,Open marine water,,N,N,2,6,103,,103,EWP5,"2004-05-14 00:00:00",1,859272.053,810713.887
3558,ZM10,,,,,,,,MB,856406.182,807830.874,22.2090000,114.3721670,Open marine water,,N,N,2,6,104,,104,EWP5,"2004-05-14 00:00:00",1,856406.182,807830.874
3559,ZM11,,,,,,,,MB,853954.692,802254.343,22.1586670,114.3483330,Open marine water,"1992-05-25 00:00:00",N,N,2,6,105,,105,EWP5,"2004-05-14 00:00:00",1,853954.692,802254.343
3560,ZM12,,,,,,,,MB,856530.089,804951.909,22.1830000,114.3733330,Open marine water,,N,N,2,6,106,,106,EWP5,"2004-05-14 00:00:00",1,856530.089,804951.909
3561,ZM13,,,,,,,,MB,859276.213,807853.250,22.2091670,114.4000000,Open marine water,,N,N,2,6,107,,107,EWP5,"2004-05-14 00:00:00",1,859276.213,807853.250
3562,ZM14,,,,,,,,MB,860700.300,809368.691,22.2228330,114.4138330,Open marine water,,N,N,2,6,108,,108,EWP5,"2004-05-14 00:00:00",1,860700.300,809368.691
3563,ZM15,,,,,,,,MB,862158.731,810773.697,22.2355000,114.4280000,Open marine water,,N,N,2,6,109,,109,EWP5,"2004-05-14 00:00:00",1,862158.731,810773.697
3564,ZM16,,,,,,,,MB,863496.567,812197.020,22.2483330,114.4410000,Open marine water,,N,N,2,6,110,,110,EWP5,"2004-05-14 00:00:00",1,863496.567,812197.020
3565,ZM17,,,,,,,,MB,864919.996,813639.110,22.2613330,114.4548330,Open marine water,"1992-05-25 00:00:00",N,N,2,6,111,,111,EWP5,"2004-05-14 00:00:00",1,864919.996,813639.110
3566,ZM18,,,,,,,,MB,869224.576,817338.826,22.2946670,114.4966670,Open marine water,"1992-05-25 00:00:00",N,N,2,6,112,,112,EWP5,"2004-05-14 00:00:00",1,869224.576,817338.826
3567,ZM19,,,,,,,,MB,864236.562,811552.381,22.2425000,114.4481670,Open marine water,,N,N,2,6,113,,113,EWP5,"2004-05-14 00:00:00",1,864236.562,811552.381
3568,ZM20,,,,,,,,MB,862829.964,810128.881,22.2296670,114.4345000,Open marine water,,N,N,2,6,114,,114,EWP5,"2004-05-14 00:00:00",1,862829.964,810128.881
3569,ZM21,,,,,,,,MB,861371.733,808594.584,22.2158330,114.4203330,Open marine water,,N,N,2,6,115,,115,EWP5,"2004-05-14 00:00:00",1,861371.733,808594.584
3570,ZM22,,,,,,,,MB,859400.728,804992.685,22.1833330,114.4011670,Open marine water,,N,N,2,6,116,,116,EWP5,"2004-05-14 00:00:00",1,859400.728,804992.685
3571,ZM23,,,,,,,,MB,860825.184,806434.381,22.1963330,114.4150000,Open marine water,,N,N,2,6,117,,117,EWP5,"2004-05-14 00:00:00",1,860825.184,806434.381
3572,ZM24,,,,,,,,MB,862163.423,807913.056,22.2096670,114.4280000,Open marine water,,N,N,2,6,118,,118,EWP5,"2004-05-14 00:00:00",1,862163.423,807913.056
3573,ZM25,,,,,,,,MB,862798.205,808596.902,22.2158330,114.4341670,Open marine water,,N,N,2,6,119,,119,EWP5,"2004-05-14 00:00:00",1,862798.205,808596.902
3574,ZM26,,,,,,,,MB,863570.123,809428.733,22.2233330,114.4416670,Open marine water,,N,N,2,6,120,,120,EWP5,"2004-05-14 00:00:00",1,863570.123,809428.733
3575,ZM27,,,,,,,,MB,864256.200,810131.333,22.2296670,114.4483330,Open marine water,,N,N,2,6,121,,121,EWP5,"2004-05-14 00:00:00",1,864256.200,810131.333
3576,ZM28,,,,,,,,MB,864942.286,810852.348,22.2361670,114.4550000,Open marine water,,N,N,2,6,122,,122,EWP5,"2004-05-14 00:00:00",1,864942.286,810852.348
3577,ZM29,,,,,,,,MB,866348.601,812294.535,22.2491670,114.4686670,Open marine water,,N,N,2,6,123,,123,EWP5,"2004-05-14 00:00:00",1,866348.601,812294.535
3578,ZM30,,,,,,,,MB,867737.558,813681.452,22.2616670,114.4821670,Open marine water,,N,N,2,6,124,,124,EWP5,"2004-05-14 00:00:00",1,867737.558,813681.452
3579,ZM31,,,,,,,,MB,865665.260,810170.760,22.2300000,114.4620000,Open marine water,,N,N,2,6,125,,125,EWP5,"2004-05-14 00:00:00",1,865665.260,810170.760
3580,ZM32,,,,,,,,MB,864944.873,809431.159,22.2233330,114.4550000,Open marine water,,N,N,2,6,126,,126,EWP5,"2004-05-14 00:00:00",1,864944.873,809431.159
3581,ZM33,,,,,,,,MB,862800.531,807212.705,22.2033330,114.4341670,Open marine water,,N,N,2,6,127,,127,EWP5,"2004-05-14 00:00:00",1,862800.531,807212.705
3582,ZM34,,,,,,,,MB,859421.890,802224.333,22.1583330,114.4013330,Open marine water,,N,N,2,6,128,,128,EWP5,"2004-05-14 00:00:00",1,859421.890,802224.333
3583,ZM35,,,,,,,,MB,860829.478,803665.998,22.1713330,114.4150000,Open marine water,"1992-05-25 00:00:00",N,N,2,6,129,,129,EWP5,"2004-05-14 00:00:00",1,860829.478,803665.998
3584,ZM36,,,,,,,,MB,862168.110,805052.313,22.1838330,114.4280000,Open marine water,,N,N,2,6,130,,130,EWP5,"2004-05-14 00:00:00",1,862168.110,805052.313
3585,ZM37,,,,,,,,MB,863575.167,806512.726,22.1970000,114.4416670,Open marine water,,N,N,2,6,131,,131,EWP5,"2004-05-14 00:00:00",1,863575.167,806512.726
3586,ZM38,,,,,,,,MB,864261.375,807215.212,22.2033330,114.4483330,Open marine water,,N,N,2,6,132,,132,EWP5,"2004-05-14 00:00:00",1,864261.375,807215.212
3587,ZM39,,,,,,,,MB,864947.491,807991.591,22.2103330,114.4550000,Open marine water,,N,N,2,6,133,,133,EWP5,"2004-05-14 00:00:00",1,864947.491,807991.591
3588,ZM40,,,,,,,,MB,865668.084,808657.329,22.2163330,114.4620000,Open marine water,,N,N,2,6,260,,260,EWP5,"2004-05-14 00:00:00",1,865668.084,808657.329
3589,ZM41,,,,,,,,MB,866405.553,809470.856,22.2236670,114.4691670,Open marine water,,N,N,2,6,261,,261,EWP5,"2004-05-14 00:00:00",1,866405.553,809470.856
3590,ZM42,,,,,,,,MB,867794.725,810876.153,22.2363330,114.4826670,Open marine water,,N,N,2,6,262,,262,EWP5,"2004-05-14 00:00:00",1,867794.725,810876.153
3591,ZM43,,,,,,,,MB,869200.920,812207.863,22.2483330,114.4963330,Open marine water,,N,N,2,6,134,,134,EWP5,"2004-05-14 00:00:00",1,869200.920,812207.863
3592,ZM44,,,,,,,,MB,867697.373,807996.804,22.2103330,114.4816670,Open marine water,,N,N,2,6,263,,263,EWP5,"2004-05-14 00:00:00",1,867697.373,807996.804
3593,ZM45,,,,,,,,MB,866497.001,806573.389,22.1975000,114.4700000,Open marine water,,N,N,2,6,264,,264,EWP5,"2004-05-14 00:00:00",1,866497.001,806573.389
3594,ZM46,,,,,,,,MB,865038.604,805131.110,22.1845000,114.4558330,Open marine water,,N,N,2,6,265,,265,EWP5,"2004-05-14 00:00:00",1,865038.604,805131.110
3595,ZM47,,,,,,,,MB,863614.362,803707.523,22.1716670,114.4420000,Open marine water,,N,N,2,6,266,,266,EWP5,"2004-05-14 00:00:00",1,863614.362,803707.523
3596,ZM48,,,,,,,,MB,865095.358,802288.957,22.1588330,114.4563330,Open marine water,,N,N,2,6,267,,267,EWP5,"2004-05-14 00:00:00",1,865095.358,802288.957
3597,ZM49,,,,,,,,MB,867914.907,802368.182,22.1595000,114.4836670,Open marine water,,N,N,2,6,135,,135,EWP5,"2004-05-14 00:00:00",1,867914.907,802368.182
3598,ZM50,,,,,,,,MB,869255.956,802370.912,22.1595000,114.4966670,Open marine water,"1992-05-25 00:00:00",N,N,2,6,140,,140,EWP5,"2004-05-14 00:00:00",1,869255.956,802370.912
3599,ZM51,,,,,,,,MB,864293.195,808691.826,22.2166670,114.4486670,Open marine water,,N,N,2,6,136,,136,EWP5,"2004-05-14 00:00:00",1,864293.195,808691.826
3601,NM1,,,,,,,34,Nom,820255.911,823213.757,22.3479500,114.0214330,Open marine water,"1988-01-21 00:00:00",Y,Y,3,7,27,283,27,EWP5,"2004-05-14 00:00:00",1,820256.740,823213.907
3602,NM2,NS2,NM2,NS2,,,,11,Nom,816014.203,823685.645,22.3521670,113.9802500,Open marine water,"1985-01-24 00:00:00",Y,Y,3,7,28,286,28,EWP5,"2004-05-14 00:00:00",1,816014.945,823685.959
3603,NM3,NS3,,,,,,14,Nom,812526.199,824048.634,22.3554000,113.9463830,Open marine water,"1974-12-08 00:00:00",Y,Y,3,7,29,284,29,EWP5,"2004-05-14 00:00:00",1,812526.800,824049.015
3604,NM4,,,,,,,,NW,812344.260,820387.536,22.3223330,113.9446670,Open marine water,"1974-12-08 00:00:00",N,N,2,7,30,,30,EWP5,"2004-05-14 00:00:00",1,812344.260,820387.536
3605,NM5,NS4,,,,,,20,Nom,807706.175,827244.125,22.3841830,113.8995330,Open marine water,"1988-01-12 00:00:00",Y,Y,3,7,31,285,31,EWP5,"2004-05-14 00:00:00",1,807706.726,827244.658
3606,NM6,NS6,,,,,,5,Nom,807583.466,820286.415,22.3213500,113.8984670,Open marine water,"1991-03-22 00:00:00",Y,Y,3,7,32,343,32,EWP5,"2004-05-14 00:00:00",1,807583.812,820286.868
3607,NM7,NS7,,,,,,,NW,805327.862,832415.279,22.4308330,113.8763330,Open marine water,,N,N,2,7,33,335,33,EWP5,"2004-05-14 00:00:00",1,805327.862,832415.279
3608,NM8,,,,,,,8,Nom,804101.358,815520.507,22.2782500,113.8647670,Open marine water,"1999-03-15 00:00:00",Y,Y,3,7,357,,357,EWP5,"2004-05-14 00:00:00",1,804101.375,815520.974
3609,NM3A,,,,,,,15,Nom,812525.168,823050.137,22.3463833,113.9463833,Open marine water,"2017-06-01 00:00:00",Y,Y,3,7,,,,SIWP43,"2017-02-10 00:00:00",1,812525.168,823050.137
3610,NM6A,,,,,,,8,Nom,807587.843,822288.855,22.3394333,113.8984667,Open marine water,"2017-06-01 00:00:00",Y,Y,3,7,,,,SIWP43,"2017-02-10 00:00:00",1,807587.843,822288.855
3621,NM21,,,,,,,,NW,815992.587,826214.465,22.3750000,113.9800000,Open marine water,"1985-07-10 00:00:00",N,N,2,7,142,,142,EWP5,"2004-05-14 00:00:00",1,815992.587,826214.465
3622,NM22,,,,,,,,NW,815752.551,826399.388,22.3766670,113.9776670,Open marine water,"1985-07-10 00:00:00",N,N,2,7,143,,143,EWP5,"2004-05-14 00:00:00",1,815752.551,826399.388
3623,NM23,,,,,,,,NW,,,,,Open marine water,"1992-09-23 00:00:00",N,N,2,7,144,,144,EWP5,"2004-05-14 00:00:00",1,,
3625,NM25,,,,,,,,NW,,,,,Open marine water,"1992-09-23 00:00:00",N,N,2,7,145,,145,EWP5,"2004-05-14 00:00:00",1,,
3626,NM26,,,,,,,,NW,,,,,Open marine water,"1992-09-23 00:00:00",N,N,2,7,146,,146,EWP5,"2004-05-14 00:00:00",1,,
3627,NM27,,,,,,,,NW,,,,,Open marine water,"1992-09-23 00:00:00",N,N,2,7,147,,147,EWP5,"2004-05-14 00:00:00",1,,
3651,NM51,,,,,,,,NW,829722.973,821864.970,22.3358330,114.1133330,Open marine water,"1974-12-09 00:00:00",N,N,2,7,148,,148,EWP5,"2004-05-14 00:00:00",1,829722.973,821864.970
3652,NM52,,,,,,,,NW,815134.617,826492.480,22.3775000,113.9716660,Open marine water,"1974-12-08 00:00:00",N,N,2,7,149,,149,EWP5,"2004-05-14 00:00:00",1,815134.617,826492.480
3653,NM53,,,,,,,,NW,812459.510,817268.218,22.2941660,113.9458330,Open marine water,"1974-12-08 00:00:00",N,N,2,7,150,,150,EWP5,"2004-05-14 00:00:00",1,812459.510,817268.218
3654,NM54,,,,,,,,NW,809575.077,817919.019,22.3000000,113.9178330,Open marine water,"1974-12-08 00:00:00",N,N,2,7,151,,151,EWP5,"2004-05-14 00:00:00",1,809575.077,817919.019
3655,NM55,,,,,,,,NW,802743.686,812118.694,22.2475000,113.8516670,Open marine water,"1974-12-08 00:00:00",N,N,2,7,152,,152,EWP5,"2004-05-14 00:00:00",1,802743.686,812118.694
3701,WM1,WS2,,,,WM1,,35,Wom,830685.169,812441.279,22.2507330,114.1227170,Open marine water,"1988-01-21 00:00:00",Y,Y,3,8,92,317,92,EWP5,"2004-05-14 00:00:00",1,830686.061,812440.916
3702,WM2,,,,,WM2,,13,Wom,827881.690,816189.034,22.2845670,114.0955000,Open marine water,"1988-01-21 00:00:00",Y,Y,3,8,93,,93,EWP5,"2004-05-14 00:00:00",1,827882.570,816188.887
3703,WM3,WS1,,,WS1,WM3,,20,Wom,828048.653,820118.173,22.3200500,114.0971000,Open marine water,"1974-12-09 00:00:00",Y,Y,3,8,94,316,94,EWP5,"2004-05-14 00:00:00",1,828049.660,820118.053
3704,WM4,,,,,,,26,Wom,825354.967,823325.608,22.3490000,114.0709330,Open marine water,"1974-12-09 00:00:00",Y,Y,3,8,186,,186,EWP5,"2004-05-14 00:00:00",1,825355.958,823325.619
3705,,WS3,,,,,,,WB,834013.840,812118.856,22.2478330,114.1550000,,,N,N,2,8,,321,321,EWP5,"2004-05-14 00:00:00",1,834013.840,812118.856
3721,WM21,,,,,,,,WB,,,,,Open marine water,"1992-09-18 00:00:00",N,N,2,8,237,,237,EWP5,"2004-05-14 00:00:00",1,,
3722,WM22,,,,,,,,WB,,,,,Open marine water,"1992-09-18 00:00:00",N,N,2,8,238,,238,EWP5,"2004-05-14 00:00:00",1,,
3723,WM23,,,,,,,,WB,,,,,Open marine water,"1992-09-18 00:00:00",N,N,2,8,239,,239,EWP5,"2004-05-14 00:00:00",1,,
3724,WM24,,,,,,,,WB,,,,,Open marine water,"1992-09-18 00:00:00",N,N,2,8,240,,240,EWP5,"2004-05-14 00:00:00",1,,
3751,WM51,,,,,,,,WB,823318.997,822367.481,22.3403330,114.0511670,Open marine water,"1974-12-09 00:00:00",N,N,2,8,241,,241,EWP5,"2004-05-14 00:00:00",1,823318.997,822367.481
3752,WM52,,,,,,,,WB,826805.255,823693.714,22.3523330,114.0850000,Open marine water,"1974-12-09 00:00:00",N,N,2,8,242,,242,EWP5,"2004-05-14 00:00:00",1,826805.255,823693.714
3801,EM1,ES4,,,,,,16,Eom,844379.623,815140.613,22.2751000,114.2555830,Open marine water,"1983-07-18 00:00:00",Y,Y,3,9,5,322,5,EWP5,"2004-05-14 00:00:00",1,844380.970,815139.953
3802,EM2,ES1,,,,,,21,Eom,845472.927,813712.752,22.2622000,114.2661830,Open marine water,"1986-07-07 00:00:00",Y,Y,3,9,6,298,6,EWP5,"2004-05-14 00:00:00",1,845474.275,813712.037
3803,EM3,ES2,,,,,,21,Eom,845771.800,810953.815,22.2372830,114.2690670,Open marine water,"1988-01-07 00:00:00",Y,Y,3,9,7,299,7,EWP5,"2004-05-14 00:00:00",1,845773.159,810953.007
3901,VM1,,,,,VM1,,38,V3m,841809.434,816567.956,22.2880000,114.2306500,Open marine water,"1988-01-14 00:00:00",Y,Y,3,15,77,274,77,EWP5,"2004-05-14 00:00:00",1,841810.768,816567.392
3902,VM2,,,,,VM2,,12,V3m,839713.796,817641.472,22.2977000,114.2103170,Open marine water,"1988-01-14 00:00:00",Y,Y,3,15,78,,78,EWP5,"2004-05-14 00:00:00",1,839715.127,817640.985
3903,VM3,VS4,,,,,,,V2m,837999.208,819556.485,22.3150000,114.1936670,Open marine water,"1976-02-24 00:00:00",N,N,2,14,79,294,79,EWP5,"2004-05-14 00:00:00",1,837999.208,819556.485
3904,VM4,,,,,VM4,,12,V3m,838056.485,817637.501,22.2976670,114.1942330,Open marine water,"1988-01-14 00:00:00",Y,Y,3,15,80,,80,EWP5,"2004-05-14 00:00:00",1,838057.696,817637.097
3905,VM5,,VM5,,,VM5,,11,V3m,836091.744,816541.130,22.2877670,114.1751670,Open marine water,"1972-03-03 00:00:00",Y,Y,3,15,81,,81,EWP5,"2004-05-14 00:00:00",1,836092.931,816540.761
3906,VM6,,,,,VM6,,14,V3m,834640.441,816734.998,22.2895170,114.1610830,Open marine water,"1988-01-14 00:00:00",Y,Y,3,15,82,,82,EWP5,"2004-05-14 00:00:00",1,834641.519,816734.673
3907,VM7,VS6,,,VS6,VM7,,10,V3m,832495.436,817473.597,22.2961830,114.1402670,Open marine water,"1972-07-03 00:00:00",Y,Y,3,15,83,279,83,EWP5,"2004-05-14 00:00:00",1,832496.536,817473.271
3908,VM8,,,,,VM8,,11,V3m,830363.946,817092.226,22.2927330,114.1195830,Open marine water,"1972-03-03 00:00:00",Y,Y,3,15,84,,84,EWP5,"2004-05-14 00:00:00",1,830364.898,817091.952
3909,VM9,VS7,,,,,,,V2m,833877.757,819427.456,22.3138330,114.1536670,Open marine water,"1972-03-03 00:00:00",N,N,2,14,85,280,85,EWP5,"2004-05-14 00:00:00",1,833877.757,819427.456
3910,VM10,VS8,,,,,,,V2m,833379.943,820664.149,22.3250000,114.1488330,Open marine water,"1972-07-03 00:00:00",N,N,2,14,86,281,86,EWP5,"2004-05-14 00:00:00",1,833379.943,820664.149
3911,VM11,,,,,,,,V1m,832212.499,821273.493,22.3305000,114.1375000,Open marine water,"1974-02-25 00:00:00",N,N,2,13,87,,87,EWP5,"2004-05-14 00:00:00",1,832212.499,821273.493
3912,VM12,VS9,VM12,VS9,VS9,VM12,,14,V1m,830542.335,821139.506,22.3292830,114.1213000,Open marine water,"1972-07-03 00:00:00",Y,Y,3,13,88,282,88,EWP5,"2004-05-14 00:00:00",1,830543.450,821139.298
3913,VM13,,,,,,,,V1m,829840.338,823079.369,22.3468000,114.1144670,Open marine water,"1988-01-14 00:00:00",N,N,2,13,89,,89,EWP5,"2004-05-14 00:00:00",1,829840.338,823079.369
3914,VM14,VS10,,,VS10,VM14,,11,V1m,829254.654,825159.716,22.3655830,114.1087830,Open marine water,"1974-12-09 00:00:00",Y,Y,3,13,90,275,90,EWP5,"2004-05-14 00:00:00",1,829255.818,825159.613
3915,VM15,,,,,VM15,,13,V2m,832707.022,818964.771,22.3096500,114.1423170,Open marine water,"1993-02-16 00:00:00",Y,Y,3,14,91,,91,EWP5,"2004-05-14 00:00:00",1,832708.172,818964.501
3916,,VS3,,,VS3,,,8,V3m,839554.166,817215.110,22.2938500,114.2087670,Open marine water,"1988-01-14 00:00:00",Y,Y,3,15,,303,303,EWP5,"2004-05-14 00:00:00",1,,
